일시,지점,일최저체감온도(°C),일최고기온(°C),일평균기온(°C),일최저기온(°C),일평균상대습도(%),일평균풍속(m/s),일최대풍속(m/s),한파특보(O/X),한파영향예보(단계),동파가능지수(03h)(단계),동파가능지수(06h)(단계),동파가능지수(09h)(단계),동파가능지수(12h)(단계),동파가능지수(15h)(단계),동파가능지수(18h)(단계),동파가능지수(21h)(단계),동파가능지수(24h)(단계)
2021-12-25,영주(272),-21.9,-0.9,-7.9,-11.5,44.5,7.2,10.1,경보,경고,보통,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,문경(273),-22.3,-2.8,-8.1,-11.7,40.4,5.1,8.9,주의보,주의,보통,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,청송군(276),-19.4,0,-7.1,-11.8,34.9,4.2,6.7,경보,경고,보통,보통,보통,낮음,낮음,보통,높음,높음
2021-12-25,영덕(277),-16.4,3.3,-3.7,-9.1,34.1,5.8,11.1,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,의성(278),-16.4,0.4,-5.6,-9.4,33.9,3.2,5.2,경보,경고,보통,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,구미(279),-12.6,0.6,-4.8,-8.1,38,2.3,4.7,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,영천(281),-16.8,1.5,-4.8,-8.9,37.4,4.1,6.6,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,경주시(283),-17.3,3,-4.2,-8.2,29.1,6.2,10.8,주의보,주의,낮음,보통,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,거창(284),-15.1,0.6,,-9.9,,3.7,6.5,주의보,관심,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,합천(285),-12.2,3.6,-2.6,-6.6,29.4,2.3,4.4,주의보,관심,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,밀양(288),-11.9,3.5,-2.6,-7.1,28.1,3.1,6.7,주의보,관심,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,산청(289),-17.7,0.5,-4.8,-8.2,38.6,6.3,10,주의보,관심,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,거제(294),-10.4,5.6,-0.8,-5.2,37.9,2.6,4.3,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-25,남해(295),-10.5,2.8,-1.8,-5,39.9,3.8,5.8,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-25,부천(433),-19.7,-7.3,-11.1,-13.3,34,1.6,3,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,안양(434),-23,-6.6,-10.4,-13,,4.5,7.6,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,광명(437),-22.1,-7.1,-10.9,-13.4,36,3.5,5.3,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,군포(438),-22.2,-6.4,-10.7,-13.7,33,2.3,4.4,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,김포(441),,-7.4,-11.2,-13.4,,3.6,6.1,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,하남(444),-20.5,-5.7,-10.4,-13.7,36,1.2,2.1,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,의왕(445),-22.8,-7.7,-11.7,-14.4,34,2.7,4.1,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,포천(504),-23.7,-7.6,-11.9,-15.4,42,2.2,5,경보,경고,높음,높음,매우높음,보통,보통,높음,높음,매우높음
2021-12-25,가평조종(505),-23.8,-7.8,-12.3,-15.7,48,2.7,4.7,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,안성(516),-22.1,-5.9,-9.5,-13.4,42,3.6,6,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,간성(517),-19.4,-0.4,-6.3,-13.3,68,,5.1,주의보,주의,낮음,낮음,보통,낮음,낮음,보통,보통,높음
2021-12-25,평창(526),-21.1,-1.6,-8.6,-13.6,40,1.9,4.8,경보,경고,보통,높음,높음,보통,보통,보통,높음,매우높음
2021-12-25,의정부(532),-23.6,-7.4,-11.8,-14.9,45,2.5,4.8,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,횡성(536),-18.6,-2.5,-8.4,-12.9,45,2.8,4.8,경보,경고,보통,높음,높음,보통,낮음,보통,높음,높음
2021-12-25,고양(540),-21.1,-7.4,-11.8,-14.9,41,2.9,5,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,남양주(541),-22.6,-6.5,-11.2,-15,40,2.5,4.5,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,안산(545),-20.9,-6.3,-10.1,-13.4,41,2,4.1,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,경기광주(546),-21.3,-6.5,-10.9,-14.8,39,1.5,3.5,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,여주(548),-22.7,-5.6,-10,-13.8,42,2.8,5.3,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,용인(549),-18.3,-5.2,-9.1,-12.5,33,2.5,3.8,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,오산(550),-21.9,-6.2,-10.5,-14,33,3.1,4.8,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,평택(551),-20.7,-5.1,-9.3,-12.7,42,4.4,6.3,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,화천(555),-20.6,-2.9,-9.7,-14.1,52,2,3.8,경보,경고,보통,높음,높음,보통,보통,높음,높음,매우높음
2021-12-25,양구(556),-22.8,-1.2,-9.2,-14.8,45,2.7,5.3,경보,경고,보통,높음,높음,보통,보통,높음,높음,매우높음
2021-12-25,시흥(565),-21.5,-7,-10.7,-13.5,45,3.4,6.1,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,구리(569),-21.1,-6.1,-10.6,-14,34,2.1,3.9,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,화성(571),-19.8,-6.4,-10.3,-13.2,46,2.2,3.6,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,성남(572),-20.4,-6.1,-10.6,-13.5,34,2.3,4.2,경보,경고,보통,높음,높음,보통,보통,높음,높음,높음
2021-12-25,과천(590),-21.6,-6.4,-10.3,-13.2,40,2.6,4.8,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,양주(598),-23,-8.1,-12.4,-16,43,2.7,4.5,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,단양(601),-17.6,-1.5,-8,-11.7,42,1.8,3.3,주의보,주의,보통,보통,높음,보통,보통,보통,높음,높음
2021-12-25,진천(602),-20.9,-4.8,-9.1,-12.7,45,4.3,6.8,주의보,주의,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,괴산(603),-19.3,-4.3,-9.1,-12.5,44,3.1,4.8,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,옥천(604),-16.8,-2,-7.1,-10.3,55,2.8,4.6,주의보,주의,보통,보통,보통,보통,낮음,보통,보통,높음
2021-12-25,홍북(608),-16.1,-3.5,-7.8,-10.8,70,2,4.1,주의보,관심,보통,보통,보통,보통,보통,보통,보통,보통
2021-12-25,공주(612),-15.8,-3.3,-7.5,-10.1,57,2.3,4.9,경보,관심,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,서천(614),-14.5,-2.3,-6,-8.2,50,2.2,4.5,주의보,관심,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,논산(615),-14.5,-2.4,-6.5,-9,60,3.5,5.8,주의보,관심,보통,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,당진(616),-17.8,-4.5,-8,-9.8,62,4.3,5.9,주의보,관심,보통,보통,보통,보통,보통,보통,보통,보통
2021-12-25,청양(618),-15,-3.8,-8,-10.3,65,1.8,3,경보,관심,보통,보통,보통,보통,보통,보통,보통,높음
2021-12-25,음성(619),-21.5,-5.2,-9.9,-13.6,47,4.6,6.7,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,증평(623),-18.6,-4.1,-8.5,-12,46,3.1,5.5,주의보,주의,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,태안(627),-15.8,-4.8,-7.3,-8.7,63,3.4,5.3,주의보,관심,보통,보통,보통,보통,보통,보통,보통,보통
2021-12-25,예산(628),-16.2,-3.8,-7.8,-10.2,65,2.7,4.6,경보,관심,보통,보통,보통,보통,보통,보통,보통,높음
2021-12-25,아산(634),-19,-3.9,-8.3,-11.7,62,5,6.5,경보,관심,보통,보통,보통,보통,보통,보통,높음,높음
2021-12-25,계룡(636),-18.2,-3.8,-7.9,-11.1,55,2.7,5.4,경보,관심,높음,높음,높음,높음,높음,높음,매우높음,매우높음
2021-12-25,연천청산(652),-20.5,-7.7,-12,-14.6,45,1.5,3.1,경보,경고,높음,매우높음,매우높음,보통,보통,높음,높음,매우높음
2021-12-25,양양(670),-20.2,-0.4,-5.4,-10.8,63,3.3,5.9,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,보통,높음
2021-12-25,무안(699),-13.9,0.2,-4,-7.3,76,7.7,10.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-25,무주(701),-16.1,-1.6,-7.2,-10.7,50,3.5,5.9,주의보,주의,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,익산(702),-14.4,-1.8,-5.7,-8.9,61,3,4.9,X,관심,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,진안(703),-18.3,-3.3,-8.2,-11.6,58,3.1,5.4,주의보,주의,보통,높음,보통,보통,보통,보통,높음,높음
2021-12-25,담양(706),-13.6,0.5,-4.5,-7.1,67,3.8,6.4,X, ,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,구례(709),-15.7,0.9,-3.9,-6.9,51,7.8,12.2,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,나주(710),-11.2,1.1,-3.8,-7.8,79,4.3,8.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,순천시(712),-12.9,1.6,-3.2,-6.6,42,4.4,7.1,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,광양읍(713),-11.5,1.7,-3.1,-6.3,43,2.6,4.3,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-25,장성(730),-14.7,0.7,-4.6,-7.5,77,3.9,6.4,X, ,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,영암(731),-11.8,1.8,-3.1,-6.6,76,4.7,8.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,보성(732),-15.6,-0.2,-4.5,-7.6,64,4.4,7.8,X,관심,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,완주(734),-15,-1.1,-5.7,-9,60,3,5.3,주의보,주의,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,김제(737),-15,-2.4,-5.9,-8.9,56,4.5,7.6,X,관심,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,화순(741),-13.6,0.2,-3.9,-6.7,60,4.9,8.9,X, ,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,함평(754),-12.7,1.1,-3.1,-6.7,79,5.9,8.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-25,곡성(768),-15,-0.1,-5,-8.9,56,5.1,8.3,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,압해도(789),-11.2,1.9,-1.3,-3.4,70,8.3,10.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-25,영양(801),-18.5,1.4,-6,-10.7,39,2.8,4.4,경보,경고,낮음,보통,보통,낮음,낮음,보통,높음,높음
2021-12-25,성주(810),-15.6,0.9,-4.6,-8.2,35,3.8,7.3,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,고령(812),-13.2,0.1,-3.3,-8.5,37,2.4,6.2,주의보,주의,보통,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,청도(813),-14.1,2.3,-4.2,-9.1,35,4.1,7.2,주의보,주의,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,예천(815),-17.2,0.2,-6.4,-10,34,2.9,4.6,경보,경고,보통,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,김천(822),-18.2,-1.1,-6.9,-9.8,42,3,5.8,경보,경고,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,군위(823),-16,-0.2,-6.3,-9.8,38,3.1,6.7,경보,경고,낮음,보통,보통,낮음,낮음,보통,보통,높음
2021-12-25,칠곡(825),-14.2,1,-4.5,-8.2,40,4,6.6,주의보,주의,낮음,보통,보통,낮음,낮음,보통,보통,보통
2021-12-25,경산(827),-14.8,2.1,-4.4,-8,32,3.8,6.2,주의보,주의,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,삼척(876),-15.6,1.1,-3.5,-9.7,61,2.2,4.9,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,속초(90),-18.8,-0.7,-7.1,-13.5,65.6,1.6,4.5,주의보,주의,낮음,낮음,낮음,낮음,낮음,보통,높음,높음
2021-12-25,삼천포(907),-12,3.7,-1.7,-5.6,29,2.3,4.2,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,낮음,보통
2021-12-25,고성(918),-13.8,4.9,-1.8,-6.4,33,4.1,9,X,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,창녕(919),-13.1,3.1,-3.2,-7.3,39,4.4,7.1,주의보,관심,낮음,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-25,함안(920),-13.1,2.2,-2.8,-7.4,40,3.8,7.9,주의보,관심,낮음,낮음,낮음,낮음,낮음,낮음,보통,보통
2021-12-25,북춘천(93),-22.6,-3.3,-9.7,-14.2,45.3,2.3,5.4,경보,경고,보통,높음,높음,보통,보통,보통,높음,높음
2021-12-25,하동(932),-12.2,2.5,-2,-5.2,37,5.3,8.4,X,관심,낮음,낮음,보통,낮음,낮음,낮음,보통,보통
2021-12-25,철원(95),-21,-7,-12.7,-15.6,51.6,1.7,3.9,경보,경고,높음,매우높음,매우높음,높음,보통,높음,높음,매우높음
2021-12-25,동두천(98),-23.3,-7.5,-12.4,-15.4,45.5,2.9,4.8,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-25,파주(99),-20.9,-9,-13.1,-16.9,48.6,2.1,4.6,경보,경고,높음,높음,높음,보통,보통,높음,높음,높음
2021-12-26,북강릉(104),-19.3,-4.5,-9.5,-14.9,52.5,1.8,6.6,주의보,주의,높음,높음,보통,낮음,낮음,보통,보통,보통
2021-12-26,동해(106),-16.7,-2.2,-6.4,-9.6,33.4,3.2,6.8,주의보,주의,보통,보통,보통,낮음,낮음,낮음,낮음,보통
2021-12-26,서울(108),-25.3,-7.3,-12.1,-15.5,43.5,3.1,4.8,경보,경고,높음,높음,높음,보통,보통,보통,보통,높음
2021-12-26,인천(112),-25.9,-7.8,-11.3,-14.3,47,4.7,7.5,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,원주(114),-19.3,-6.4,-10.8,-14.5,38.6,1.5,3,경보,경고,높음,매우높음,높음,보통,보통,보통,보통,높음
2021-12-26,울릉도(115),-14.3,-3.5,-4.6,-5.5,85.8,3.4,8.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-26,수원(119),-22.4,-6.4,-10.8,-14.3,42.3,3.2,6.1,경보,경고,높음,높음,높음,보통,보통,보통,보통,높음
2021-12-26,영월(121),-19.7,-6.2,-10.6,-15.1,39,1.5,3.9,경보,경고,높음,매우높음,높음,보통,보통,보통,보통,높음
2021-12-26,충주(127),-21.8,-5.9,-11.1,-15.2,40.8,2.2,4.2,경보,경고,높음,매우높음,매우높음,보통,보통,보통,보통,높음
2021-12-26,서산(129),-19.4,-5.2,-7.9,-10.2,63.5,2.8,5.3,주의보,주의,보통,보통,보통,보통,보통,보통,보통,보통
2021-12-26,울진(130),-19.3,-0.2,-6.6,-10.7,26.4,3.3,7.3,X,관심,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,청주(131),-19,-5,-9.5,-13.4,40.8,1.7,4.4,주의보,주의,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,대전(133),-19.3,-3.5,-9.5,-14.5,53.9,2,4.8,경보,경고,높음,높음,높음,보통,낮음,보통,보통,보통
2021-12-26,추풍령(135),-26.8,-6.5,-10.4,-14.2,48.1,6.5,10.4,주의보,주의,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,안동(136),-22,-4.8,-9.7,-14,30.5,3.2,5.4,주의보,주의,높음,높음,높음,보통,낮음,보통,보통,높음
2021-12-26,상주(137),-21.8,-4.2,-9.2,-13,41,2.8,4.8,주의보,주의,높음,높음,높음,보통,낮음,보통,보통,보통
2021-12-26,포항(138),-19.5,-2.5,-6.4,-10.3,27.1,3.7,7,주의보,주의,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,군산(140),-16.2,-1.9,-6.7,-10.6,58,2.5,6.2,X,관심,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-26,대구(143),-19.7,-3.1,-7.1,-10.8,39,4.6,7,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,전주(146),-16.5,-3.5,-7.5,-10.7,55.1,2.1,4.1,X, ,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,울산(152),-17,-2.4,-5.9,-8.9,23.1,3.8,6,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,보통
2021-12-26,창원(155),-14.3,-2.3,-6.3,-10.3,30.4,1.6,4.6,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,보통
2021-12-26,광주(156),-14.3,-0.6,-5.2,-8.3,53.6,2.6,4.6,X, ,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,부산(159),-17.3,-0.6,-5.2,-8.6,30.8,3.9,6.5,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,낮음
2021-12-26,통영(162),-14.6,0.1,-4,-7.6,30.5,4.2,7.9,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,낮음
2021-12-26,목포(165),-14.3,-4,-6.4,-8.6,82.3,2.6,5.8,X,관심,낮음,보통,보통,낮음,낮음,낮음,낮음,낮음
2021-12-26,여수(168),-17.2,-0.5,-4.6,-7.7,44.3,5.4,11.7,주의보,주의,보통,보통,보통,낮음,낮음,낮음,낮음,낮음
2021-12-26,흑산도(169),-12.7,1.3,-0.8,-2.7,78,11.3,17.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-26,완도(170),-10.6,-0.2,-3.9,-6.8,70.3,1.8,4.9,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-26,고창(172),-18.8,-4.9,-7.7,-10.5,71.4,4.9,8.2,X, ,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-26,제주(184),-7.6,3,1,-0.5,83.4,7.3,10.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-26,진주(192),-14.5,-0.2,-4.8,-10.7,33.9,1.9,5.3,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,보통
2021-12-26,양평(202),-21.1,-6.2,-10.6,-14.4,38.9,2.3,3.5,경보,경고,높음,높음,높음,보통,보통,보통,보통,높음
2021-12-26,이천(203),-19.6,-5.2,-10.9,-15.9,40.8,1.5,3.4,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,인제(211),-23.4,-7.9,-12.7,-15.9,51.3,1.8,4.2,경보,심각,매우높음,매우높음,매우높음,보통,보통,보통,높음,높음
2021-12-26,홍천(212),-20.4,-7.2,-12.4,-17.1,48.4,1.1,3.6,경보,경고,매우높음,매우높음,매우높음,보통,보통,보통,높음,높음
2021-12-26,태백(216),-26.3,-9.9,-13.6,-16.6,32.6,1.7,3.9,경보,경고,매우높음,매우높음,매우높음,보통,보통,높음,높음,높음
2021-12-26,정선군(217),-24.4,-7.1,-11.8,-16.5,36.5,3,6.9,경보,경고,높음,매우높음,매우높음,보통,보통,보통,보통,높음
2021-12-26,제천(221),-22.3,-7.7,-12.4,-16.5,45.1,2.2,4.5,경보,경고,매우높음,매우높음,매우높음,보통,보통,보통,높음,높음
2021-12-26,보은(226),-19.7,-5,-10.3,-14.3,52.6,1.8,4,주의보,주의,높음,매우높음,높음,보통,보통,보통,보통,높음
2021-12-26,천안(232),-19.6,-5.2,-9.8,-13.7,46.8,1.8,3.8,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,보령(235),-15.9,-3.9,-7.2,-9.8,62.1,2.7,4.1,주의보,주의,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-26,부여(236),-16.3,-3,-8.2,-12.7,66.8,1.4,3.3,주의보,주의,높음,높음,보통,낮음,낮음,보통,보통,높음
2021-12-26,금산(238),-17.1,-4.1,-9,-13.4,60.4,1.4,3.9,경보,경고,높음,높음,높음,보통,낮음,보통,보통,높음
2021-12-26,세종(239),-20.3,-5.1,-9.9,-14,55.5,1.8,5.1,경보,경고,높음,높음,높음,보통,낮음,보통,보통,보통
2021-12-26,부안(243),-14.3,-1.9,-6.4,-9.3,66.4,1.6,3,X,관심,보통,보통,보통,낮음,낮음,보통,보통,보통
2021-12-26,임실(244),-16.8,-3.5,-8.4,-11.3,57.6,1.7,5.4,주의보,주의,높음,높음,높음,보통,낮음,보통,보통,높음
2021-12-26,정읍(245),-16.5,-3.3,-7.1,-9.8,59.1,2.3,4.1,X,관심,보통,보통,보통,보통,낮음,보통,보통,보통
2021-12-26,남원(247),-16,-3.5,-8.1,-11.8,56.8,1.4,4.1,주의보,주의,높음,높음,높음,낮음,낮음,보통,보통,보통
2021-12-26,장수(248),-20.4,-5.1,-9.9,-13.2,55.9,2.7,6.3,주의보,주의,높음,높음,높음,보통,낮음,보통,보통,높음
2021-12-26,영광군(252),-14.3,-4.1,-7.4,-10.2,72.8,1.1,3.2,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,보통
2021-12-26,김해시(253),-16.8,-1.6,-6,-9.9,30.9,3.9,6.9,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,보통
2021-12-26,순창군(254),-17.1,-2.7,-6.9,-9.8,59.5,2.5,4.9,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,양산시(257),-15.5,-0.7,-4.3,-7.9,30.1,3.3,5.8,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,낮음
2021-12-26,강진군(259),-13.9,-0.5,-5.2,-7.7,69.1,2.7,5.6,X,관심,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,장흥(260),-12.8,-0.8,-5.2,-8.6,61.9,2.3,5.5,X,관심,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,해남(261),-14.7,-2.8,-7,-10.2,79.1,1.6,4.2,X,관심,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,고흥(262),-13.1,0.3,-4.8,-8.2,54.8,2.6,7.9,X,관심,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,의령군(263),-16.3,-0.2,-5.7,-9.9,34.4,2.8,7.4,주의보,주의,보통,보통,보통,낮음,낮음,낮음,보통,보통
2021-12-26,함양군(264),-17.4,-1.8,-6.6,-9.7,33.5,3.5,6,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,진도군ASOS(268),-12.7,-1.8,-4.8,-8.3,84.4,2.7,8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-26,봉화(271),-21.4,-4.9,-9.2,-12.9,36.5,3,6.9,경보,경고,매우높음,매우높음,높음,보통,보통,보통,높음,높음
2021-12-26,영주(272),-26.7,-7,-10.7,-14.7,39.9,6.9,10.4,경보,경고,높음,매우높음,높음,보통,낮음,보통,보통,높음
2021-12-26,문경(273),-25.7,-5.4,-10,-14.3,34.8,4.9,8.3,주의보,주의,높음,높음,높음,보통,낮음,보통,보통,보통
2021-12-26,청송군(276),-23.4,-5.5,-10.3,-14.8,33.5,3.9,6.8,경보,경고,높음,매우높음,높음,보통,낮음,보통,보통,높음
2021-12-26,영덕(277),-21.3,-3.5,-7.7,-11.9,30.3,4.4,9.2,X,관심,보통,보통,높음,보통,낮음,낮음,보통,보통
2021-12-26,의성(278),-19,-3.4,-9.3,-14.7,39.1,2,4.5,경보,경고,높음,매우높음,높음,보통,낮음,보통,보통,높음
2021-12-26,구미(279),-16.9,-2.9,-7.1,-10.6,37.8,2.2,4,주의보,주의,높음,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,영천(281),-19.9,-3.8,-7.5,-11.3,35.5,3.8,6.4,주의보,주의,높음,높음,높음,보통,낮음,낮음,보통,보통
2021-12-26,경주시(283),-19.1,-3.2,-6.8,-10.6,29.1,5,8.1,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,거창(284),-17.7,-3.1,-7.5,-11.3,40.8,3.3,6.7,주의보,주의,높음,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,합천(285),-13.8,-0.8,-5,-10.4,30.8,1.8,4.5,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,밀양(288),-13.1,-1.2,-5.2,-9.3,27.5,2.3,5,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,산청(289),-19,-2.3,-6.8,-10.7,40.1,4.6,9,주의보,주의,보통,높음,보통,낮음,낮음,낮음,보통,보통
2021-12-26,거제(294),-13,-0.8,-3.7,-6.6,33,2.7,4.8,X,관심,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-26,남해(295),-12.7,0.1,-3.5,-6.7,40.1,2.8,5.7,X,관심,보통,보통,보통,낮음,낮음,낮음,낮음,낮음
2021-12-26,부천(433),-21,-6.7,-11.1,-14.4,41,1.4,2.8,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,안양(434),-23.9,-7.2,-10.7,-13.7,,3.5,6.4,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,광명(437),-22.4,-7.3,-11.1,-14.2,42,2.5,3.9,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,군포(438),-22.2,-6.4,-10.8,-14.6,40,1.6,2.8,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,김포(441),,-6.7,-11.2,-14.4,,2.8,4.8,경보,경고,높음,높음,높음,보통,보통,보통,보통,높음
2021-12-26,하남(444),-21.4,-7.4,-11.7,-15.4,38,0.9,2,경보,경고,높음,높음,높음,보통,보통,보통,보통,보통
2021-12-26,의왕(445),-22.6,-8.3,-12,-15.2,40,1.9,3.9,경보,경고,높음,매우높음,높음,보통,보통,보통,높음,높음
